filename,duration,whisper_transcripts,distance,transcripts,audio_path
rISdcX_v5dA_00188934_00189260,3.26, Chẳng lẽ phải thuận lợi thì cậu mới chịu đi qua nhà Suzuki hay sao chứ,0.46855281224823614,chẳng lẽ phải thuận lợi thì cậu mới chịu đi qua nhà ga hay sao chứ,segments_16k/rISdcX_v5dA_00188934_00189260.wav
rISdcX_v5dA_00189524_00189926,4.02, Đâu phải chuyện ông ấy trở thành nhà vô địch thế giới là dựa vào chuyện rẽ trái hay rẽ phải đâu,0.4237010861582384,đâu phải chuyện ông ấy trở thành nhà vô địch thế giới là dựa vào chuyện rẻ trái hay rẽ phải đâu,segments_16k/rISdcX_v5dA_00189524_00189926.wav
rISdcX_v5dA_00191652_00191892,2.4, Ôi Hoa đã cố gắng mở ra con đường Nguyệt Anh,0.4434627649350491,ơi qua đã cố gắng mở ra con đường quyền,segments_16k/rISdcX_v5dA_00191652_00191892.wav
rISdcX_v5dA_00203890_00204610,7.2000625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.3701263577240311,thì là mê mê cười là do mình như trái banh di động cơ thể mình lại trào dai như vậy,segments_16k/rISdcX_v5dA_00203890_00204610.wav
rISdcX_v5dA_00236290_00236469,1.8, Trong đó có cả tra tấn nữa,0.423013154120205,trong đó có cả tra tâm,segments_16k/rISdcX_v5dA_00236290_00236469.wav
rISdcX_v5dA_00263178_00263320,1.42, Bánh rắn đi dành cho Mimi mà,0.464902362530116,mày để mày dành cho máy bay mà,segments_16k/rISdcX_v5dA_00263178_00263320.wav
rISdcX_v5dA_00268044_00268424,3.8, Không lẽ cậu định trở thành một người không có quyết tâm suốt đời này luôn hay sao,0.41566300557842584,không lẽ cậu định trở thành một người không có quyết tâm suốt đời này luôn hay sao,segments_16k/rISdcX_v5dA_00268044_00268424.wav
rISdcX_v5dA_00268970_00269254,2.84, Thì tương lai làm sao có thể kết hôn được với Shizuka đây,0.4348398711622381,thì tương lai làm sao có thể kết hôn được với cska đã,segments_16k/rISdcX_v5dA_00268970_00269254.wav
rISdcX_v5dA_00269694_00269978,2.84, Ý chí không phải cứ nói là có được đâu,0.4193092139549422,ý chị không phải cứ nói là có được,segments_16k/rISdcX_v5dA_00269694_00269978.wav
rISdcX_v5dA_00271348_00271502,1.54, Mình không có giỡn với cậu đâu,0.4113436426435184,à mình cọc có dọn cho cậu,segments_16k/rISdcX_v5dA_00271348_00271502.wav
rISdcX_v5dA_00271502_00271742,2.4, Bảo bối này của mình lợi hại lắm đó nha,0.3865239703141374,bảo bố này của mình lợi hại lắm đó nha,segments_16k/rISdcX_v5dA_00271502_00271742.wav
rISdcX_v5dA_00276332_00276506,1.74, Tất nhiên là không thể ăn được rồi,0.45566790133655194,tất nhiên là không thể ăn được rồi,segments_16k/rISdcX_v5dA_00276332_00276506.wav
rISdcX_v5dA_00279904_00280284,3.8, Dùng bảo bối này hay không là tùy thuộc vào quyết tâm của cậu thôi ạ,0.3683882831433631,dùng bảo bối này hay không là tùy thuộc vào quyết tâm của cậu thôi,segments_16k/rISdcX_v5dA_00279904_00280284.wav
rISdcX_v5dA_00281632_00281868,2.36, Cậu phải cố lên nha đô bí tạc,0.45279249737648847,cậu mày có lên nhà đâu đi ta,segments_16k/rISdcX_v5dA_00281632_00281868.wav
rISdcX_v5dA_00289056_00289378,3.22, Hãy như vậy đúng là cứ hơi quá đáng thiệt đó,0.39755114555193277,như vậy đúng là hơi quá đáng thì,segments_16k/rISdcX_v5dA_00289056_00289378.wav
rISdcX_v5dA_00290618_00290798,1.8, Ta nói là mày dừng lại đi,0.4782035574110575,ta nói là mày dừng lại đấy,segments_16k/rISdcX_v5dA_00290618_00290798.wav
rISdcX_v5dA_00301944_00302118,1.74, Thời gian một tiếng sắp hết rồi,0.4362188488139525,sao giấc một tiếng sắp hết,segments_16k/rISdcX_v5dA_00301944_00302118.wav
rISdcX_v5dA_00302878_00303114,2.36, Cậu cũng đã ráng chạy được hết một tiếng đồng hồ,0.40670132825466926,con cũng đã ráng chạy được hết một tiếng đồng hồ,segments_16k/rISdcX_v5dA_00302878_00303114.wav
rISdcX_v5dA_00303284_00303476,1.92, Thời gian một tiếng sắp trôi qua rồi,0.45021009311206756,thời gian một tí sắp chơi quá trời,segments_16k/rISdcX_v5dA_00303284_00303476.wav
rISdcX_v5dA_00304008_00304166,1.58, Cậu làm tốt lắm Nobita,0.4091492671281529,cậu làm tốt lắm đâu bê,segments_16k/rISdcX_v5dA_00304008_00304166.wav
rISdcX_v5dA_00304166_00304356,1.9, Cậu đã chạy đủ một tiếng rồi đó,0.46848158999764855,rồi đã chạy đủ một tiếng rồi đó,segments_16k/rISdcX_v5dA_00304166_00304356.wav
rISdcX_v5dA_00304802_00305040,2.38, Cậu chỉ cần cố gắng thì mọi chuyện sẽ thành công,0.45422399455595847,còn chỉ cần cố gắng thì mọi chuyện sẽ thành công,segments_16k/rISdcX_v5dA_00304802_00305040.wav
rISdcX_v5dA_00307836_00307958,1.22, Để đắt cho mình đây,0.4945767166786619,để đó cho mình đi,segments_16k/rISdcX_v5dA_00307836_00307958.wav
rISdcX_v5dA_00308734_00308896,1.62, Bây giờ thì vút giận,0.4627764210647892,bây giờ thì vớt,segments_16k/rISdcX_v5dA_00308734_00308896.wav
rISdcX_v5dA_00309780_00309936,1.56, Mau trốn vào cánh cửa thần kỳ đây,0.47756399385123216,mà trước giờ cánh cửa thần kỳ,segments_16k/rISdcX_v5dA_00309780_00309936.wav
rISdcX_v5dA_00341794_00342178,3.84, Bảo bối này là mấy quay lại thời gian về địa điểm của sự việc nào đó mà mình muốn,0.41371915336367426,bảo mới đây là máy quay lại thời gian và địa điểm của sự việc nào đó mà mình muốn,segments_16k/rISdcX_v5dA_00341794_00342178.wav
rISdcX_v5dA_00347804_00348068,2.64, Nãy giờ chúng ta đã làm phiền thầy quá nhiều rồi á,0.4425966135662346,nãy giờ chúng ta đã làm phiền thầy quá nhiều rồi,segments_16k/rISdcX_v5dA_00347804_00348068.wav
rISdcX_v5dA_00359484_00359682,1.9800625, Bây giờ cậu bao trả lại bảo bó cho mình chứ,0.44832306273782024,bây giờ cậu bảo trả lại bỏ bố cho mình,segments_16k/rISdcX_v5dA_00359484_00359682.wav
hUPuvSPRpjc_00013990_00014784,7.9400625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.39492278083993226,phải có bảo bố nào là biến đổi ngoại hình của mình hay sao cậu đòi hỏi vô lý vậy không có lý do gì để cậu thay đổi ngoại hình,segments_16k/hUPuvSPRpjc_00013990_00014784.wav
hUPuvSPRpjc_00044334_00044680,3.46, Có một chút lý do nhỏ nên cậu ấy mới nhìn hơi giống chai anh thôi,0.41610833161386646,có một chút lý do nhỏ nên cậu ấy mới nhìn hơi giống trai anh,segments_16k/hUPuvSPRpjc_00044334_00044680.wav
hUPuvSPRpjc_00044680_00044840,1.6, Chứ thật ra là Nobita đó,0.41604394567159486,chứ thật ra là nobita đó,segments_16k/hUPuvSPRpjc_00044680_00044840.wav
hUPuvSPRpjc_00063986_00064286,3.0, Vì duyên tạch giống nhau đó chỉ làm cho cậu ấy thay đổi bề ngoài,0.4612673301037888,vì duyên tật giống nhau đó chỉ làm cho cậu ấy thay đổi bề ngoài,segments_16k/hUPuvSPRpjc_00063986_00064286.wav
hUPuvSPRpjc_00090146_00090512,3.66, Với cái máy này mình có thể gửi bất cứ thứ gì đến bất cứ nơi đâu,0.36961322869764685,với cái máy này mình có thể gửi bất cứ thứ gì đến bất cứ nơi đâu,segments_16k/hUPuvSPRpjc_00090146_00090512.wav
hUPuvSPRpjc_00100866_00101130,2.64, Thôi mình không dính vô mấy chuyện vô bỏ này đâu,0.43255655299010254,thôi mình không dính vô mấy chuyện vô bổ này đâu,segments_16k/hUPuvSPRpjc_00100866_00101130.wav
hUPuvSPRpjc_00112361_00112470,1.08, Hoa đâu,0.44276783040637163,qua đâu qua đâu,segments_16k/hUPuvSPRpjc_00112361_00112470.wav
hUPuvSPRpjc_00130952_00131154,2.02, Biết tìm đâu ra một con rắn bây giờ cháu,0.45246650789662435,biết tìm đâu ra mà con đăng bây giờ,segments_16k/hUPuvSPRpjc_00130952_00131154.wav
hUPuvSPRpjc_00145176_00145308,1.32, Tới rồi đây,0.4180563195335407,tối về đây,segments_16k/hUPuvSPRpjc_00145176_00145308.wav
hUPuvSPRpjc_00145780_00145968,1.88, Nếu bị ta đang ngồi học thiệt sao,0.4594560707789872,người ta đang ngồi học thiệt,segments_16k/hUPuvSPRpjc_00145780_00145968.wav
hUPuvSPRpjc_00152580_00152926,3.46, Trẻ em sống trong tương lai đeo cái này vô để đóng gia siêu anh hùng nè,0.3832621471057815,trẻ em sống trong tương lai đeo cái này vô để đóng vai siêu anh hùng nè,segments_16k/hUPuvSPRpjc_00152580_00152926.wav
hUPuvSPRpjc_00154522_00155028,5.06, Ví dụ như bỏ hung nạt có thể nâng được một vật nặng gấp 20 lần trọng lượng cơ thể của chính nó,0.38038850256886547,ví dụ như bọ hôn nè có thể nâng được một vật nặng gấp hai mươi lần trọng lượng cơ thể của chính nó,segments_16k/hUPuvSPRpjc_00154522_00155028.wav
hUPuvSPRpjc_00161340_00161664,3.24, Bền chắc gấp 5 lần dây thép có cùng một độ dày của nó đó,0.34584549343537785,và chắc gấp năm lần dây thép có cùng một độ dày của nó,segments_16k/hUPuvSPRpjc_00161340_00161664.wav
hUPuvSPRpjc_00220234_00220502,2.68, Trái anh đã lấy mất cây kem của tụi mình sao,0.41573832855424425,con trai anh đã lấy mất cây kem của tụi mình ra,segments_16k/hUPuvSPRpjc_00220234_00220502.wav
hUPuvSPRpjc_00221010_00221221,2.12, Mình đã đưa tiền cho cậu đã ăn qua rồi mà,0.42783959638979807,mình đã đưa tiền cho cậu đàng hoàng rồi mà,segments_16k/hUPuvSPRpjc_00221010_00221221.wav
hUPuvSPRpjc_00221221_00221508,2.86, Lẽ ra mình phải được ăn một nửa cây kem mới đông chứ,0.4224771923610733,lẽ ra mình phải được ăn một nửa cây cây bê đông,segments_16k/hUPuvSPRpjc_00221221_00221508.wav
hUPuvSPRpjc_00227517_00227852,3.34, Chỉ cần cậu lấy cái nón ra là trở lại bình thường thôi,0.4133517759653754,chỉ cần cậu lấy cái nó ra lại trở lại bình thường thôi,segments_16k/hUPuvSPRpjc_00227517_00227852.wav
hUPuvSPRpjc_00278796_00279014,2.18, Nếu đợi chiếc nón thu nhỏ này vào,0.44298320130325325,nếu đội chiếc nón tô nhỏ này,segments_16k/hUPuvSPRpjc_00278796_00279014.wav
hUPuvSPRpjc_00279086_00279346,2.6, Vậy thì chúng ta sẽ được ăn nhiều kem hơn rồi,0.4254949242657025,vậy thì chúng ta sẽ được ăn nhiều kem hơn,segments_16k/hUPuvSPRpjc_00279086_00279346.wav
hUPuvSPRpjc_00287862_00288106,2.44, Nó hoạt động giống như là một cái camera vậy,0.41444380441716056,nó hoạt động giống như là một cái camera vậy,segments_16k/hUPuvSPRpjc_00287862_00288106.wav
hUPuvSPRpjc_00290014_00290358,3.44, Nếu như không đập đúng mật khẩu thì nó sẽ không cho cậu vào bên trong,0.4297309838864249,nếu như không đọc đúng mật khẩu thì nó sẽ không cho cậu vào bên trong,segments_16k/hUPuvSPRpjc_00290014_00290358.wav
hUPuvSPRpjc_00301382_00301554,1.72, Tại sao lúc nào cậu cũng khiến cho mình phải,0.4625172987970294,tại sao lúc nào cũng khiến cho mình,segments_16k/hUPuvSPRpjc_00301382_00301554.wav
hUPuvSPRpjc_00355502_00355678,1.76, Bạn có thể đến đây liền được không,0.40297465138753136,bạn có thể đến đây liền được không,segments_16k/hUPuvSPRpjc_00355502_00355678.wav
hUPuvSPRpjc_00356158_00356314,1.56," À, tới rồi kìa",0.46563434248669366,à tới mà,segments_16k/hUPuvSPRpjc_00356158_00356314.wav
hUPuvSPRpjc_00370740_00370878,1.38, Nè nè nè khoáng nữa biết ta,0.475074297807746,nè nè khoan mô bi,segments_16k/hUPuvSPRpjc_00370740_00370878.wav
hUPuvSPRpjc_00388526_00388724,1.98, Cho nên mình đã được đền như đây nè,0.42672865393434334,cho nên mình đã được đền nhiêu đây nè,segments_16k/hUPuvSPRpjc_00388526_00388724.wav
hUPuvSPRpjc_00389412_00389568,1.56, Đó cũng là chuyện tốt mà,0.4619269853951148,đó cũng là chuyện tốt mà,segments_16k/hUPuvSPRpjc_00389412_00389568.wav
hUPuvSPRpjc_00418816_00419146,3.3, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.484035387670948,được chong chóng xe na na bi,segments_16k/hUPuvSPRpjc_00418816_00419146.wav
qD6MQIwjNV4_00022472_00022676,2.04, Còn con muốn ăn khoai tây chìa chứ uống coca,0.4306421487824824,còn con muốn ăn khoai tây chiên chứ cô,segments_16k/qD6MQIwjNV4_00022472_00022676.wav
qD6MQIwjNV4_00055822_00055998,1.76, Đã tới lúc gọi món rồi,0.47041976666319957,đã tới lúc gởi bán ra,segments_16k/qD6MQIwjNV4_00055822_00055998.wav
qD6MQIwjNV4_00068132_00068334,2.0200625, Vậy thì cậu thử dùng cái này đi nè,0.46146530822330223,vậy thì cậu thử dùng cái này đi nè,segments_16k/qD6MQIwjNV4_00068132_00068334.wav
qD6MQIwjNV4_00068482_00068750,2.6800625, Cỏ đống hộp chăn nuôi bánh kẹo,0.36792501901724406,cỏ đóng hộp chăn nuôi bánh kẹo,segments_16k/qD6MQIwjNV4_00068482_00068750.wav
qD6MQIwjNV4_00080746_00080970,2.24, Mình đã dặn cậu phải cho nó ăn thường xuyên rồi mà,0.42998367462816395,à mình đã dặn cà phê cho hàng thường xuyên rồi mà,segments_16k/qD6MQIwjNV4_00080746_00080970.wav
qD6MQIwjNV4_00081706_00081946,2.4, Xem chút nữa hai tụi nó tiêu đời vì cậu rồi,0.4411125885097557,xem chút nữa hai tụi nó tiêu là gì cậu rồi,segments_16k/qD6MQIwjNV4_00081706_00081946.wav
qD6MQIwjNV4_00082466_00082752,2.86, Và có thể sẽ không bao giờ biến thành bò được nữa,0.4029496479559741,và có thể sẽ không bao giờ biến thành bò được nữa,segments_16k/qD6MQIwjNV4_00082466_00082752.wav
qD6MQIwjNV4_00114532_00114809,2.78, Mình nghĩ bọn trộm đó chắc chắn sẽ quay lại đây cho coi,0.4460478961352926,mình nghĩ bọn trộm đó chắc chắn sẽ quay lại đây cho coi,segments_16k/qD6MQIwjNV4_00114532_00114809.wav
qD6MQIwjNV4_00117278_00117535,2.58, Cậu mà không về mẹ la cho coi,0.4022961863437327,mà con về mẹ lo cho con,segments_16k/qD6MQIwjNV4_00117278_00117535.wav
qD6MQIwjNV4_00138346_00138602,2.5600625, Đây là cái bánh rán mình để dành lát nữa mình mới ăn,0.4415729775992418,đây là cái bánh tráng mình để dành lát nữa mình mới ăn,segments_16k/qD6MQIwjNV4_00138346_00138602.wav
qD6MQIwjNV4_00138972_00139176,2.04, Bây giờ mình sẽ cắm quê kem vô bánh rán,0.4507440234325032,bây giờ mình sẽ cắm que kem vô bánh ra,segments_16k/qD6MQIwjNV4_00138972_00139176.wav
qD6MQIwjNV4_00139582_00139934,3.52, Ngay lập tức mình sẽ có quê kem vị bánh rán ngon tuyệt vời,0.38373461029886685,ngay lập tức mình sẽ có que kem vị bánh rán ngon tuyệt,segments_16k/qD6MQIwjNV4_00139582_00139934.wav
qD6MQIwjNV4_00142856_00143090,2.34, Trước tiên là rau câu đậu đỏ nè nha,0.44823608804572823,trước tiên là rau câu đậu đỏ này nha,segments_16k/qD6MQIwjNV4_00142856_00143090.wav
qD6MQIwjNV4_00148014_00148286,2.72, Đây có thể là nguyên liệu ngon nhất trái đất luôn á nha,0.4164836535730079,đây có thể là nguyên liệu ngon nhất trái đất luôn á nha,segments_16k/qD6MQIwjNV4_00148014_00148286.wav
qD6MQIwjNV4_00168326_00168688,3.62, Chắc là que kem hồi nãy đã cấm vào chỗ nào đó của căn nhà rồi,0.3882705081588594,chắc là que kem hồi nãy đã cắm vào chỗ nào đó của căn nhà rồi,segments_16k/qD6MQIwjNV4_00168326_00168688.wav
qD6MQIwjNV4_00170668_00170878,2.1000625, Chúng ta cần phải rút que kem ra mới được,0.38288853287754276,chúng ta cần phải rút que kem ra mới được,segments_16k/qD6MQIwjNV4_00170668_00170878.wav
qD6MQIwjNV4_00201266_00201624,3.5800625, Bảo đảm ăn một lần rồi sẽ không bao giờ quên được hương vị ấy,0.3894349296243049,bảo đảm ăn một lần rồi sẽ không bao giờ quên được hơn vậy,segments_16k/qD6MQIwjNV4_00201266_00201624.wav
qD6MQIwjNV4_00203798_00204066,2.68, Hôm nay họ bán nhiều nhất là 400 cái lận,0.39801071417079,hôm nay họ bán nhiều nhất là bốn trăm cái lận,segments_16k/qD6MQIwjNV4_00203798_00204066.wav
qD6MQIwjNV4_00228488_00228686,1.98, Dạ cái nắp chồng của cô đây nè,0.43009546312969965,dạ cái áp chồng của cô đây nè,segments_16k/qD6MQIwjNV4_00228488_00228686.wav
qD6MQIwjNV4_00229476_00229664,1.8800625, Dạ cháu cảm ơn bà nhiều lắm,0.45166073272240737,dạ cháu cảm ơn bà nhiều lắm,segments_16k/qD6MQIwjNV4_00229476_00229664.wav
qD6MQIwjNV4_00229712_00229942,2.3, Thật ra hôm nay là sinh nhật của em gái cháu,0.4525464167884831,thật ra hôm nay là sinh nhật của em gái,segments_16k/qD6MQIwjNV4_00229712_00229942.wav
qD6MQIwjNV4_00235969_00236178,2.08, Cháu rất cảm ơn vì bà đã giữ chỗ cho cháu,0.4475317605346405,cháu rất cảm ơn vì bà đã giữ chỗ cho cháu,segments_16k/qD6MQIwjNV4_00235969_00236178.wav
qD6MQIwjNV4_00236178_00236362,1.84, Nhưng bây giờ cháu có chuyện gấp phải đi rồi,0.4445662061272437,nhưng bây giờ cho cái chuyện đó phải đi rồi,segments_16k/qD6MQIwjNV4_00236178_00236362.wav
qD6MQIwjNV4_00239042_00239154,1.12, Ban hết bánh rồi sao,0.45886026454544016,ba hai ba giờ sáng,segments_16k/qD6MQIwjNV4_00239042_00239154.wav
qD6MQIwjNV4_00239154_00239406,2.52, Cháu khó khăn lắm mới đến được chỗ xếp hàng,0.4612606949865789,chào con đến cháu sẽ,segments_16k/qD6MQIwjNV4_00239154_00239406.wav
qD6MQIwjNV4_00239406_00239660,2.54, Dù như thế nào hôm nay cháu cũng phải nhất định mua một cái,0.43688406475845576,dù như thế nào hôm nay cho cô phải nhất định mua một,segments_16k/qD6MQIwjNV4_00239406_00239660.wav
qD6MQIwjNV4_00245332_00245516,1.84, Cháu cảm ơn chú nhiều lắm,0.42624197280275045,cháu cảm ơn chú nhiều nha,segments_16k/qD6MQIwjNV4_00245332_00245516.wav
qD6MQIwjNV4_00249373_00249521,1.48, Ở đây có một cái nè bà,0.36629987177478507,ở đây có một cái nữa bà,segments_16k/qD6MQIwjNV4_00249373_00249521.wav
qD6MQIwjNV4_00249746_00249942,1.96, Bà ơi bà cứ việc lấy bánh của cháu,0.40469841900200626,bà ơi bà có việc lấy bánh cho cháu,segments_16k/qD6MQIwjNV4_00249746_00249942.wav
qD6MQIwjNV4_00252310_00252552,2.42, Hôm nay sinh nhật em mà lại bắt em phải chờ,0.42629848087640476,hôm nay sinh nhật em mà lại bắt em phải chờ,segments_16k/qD6MQIwjNV4_00252310_00252552.wav
FP7ofAJ3uzE_00019910_00021658,17.48, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.30774546735239316,chuyện của mình đã trở về rồi đúng vậy mà câu chuyện trở về được là nhà mình sử dụng cái này nè hai ra trở về chỗ cổ chỉ cần mình xịt thuốc này lên đồ vật của mình thì dù có làm rơi hay là để quên ở đâu đó thì món đồ cũng,segments_16k/FP7ofAJ3uzE_00019910_00021658.wav
FP7ofAJ3uzE_00068162_00068362,2.0, Có khi nào mẹ để quên ở đâu không,0.38710742530524056,có khi nào mẹ để quên ở đâu không,segments_16k/FP7ofAJ3uzE_00068162_00068362.wav
FP7ofAJ3uzE_00070254_00070492,2.38, Hay là mình tới đồng cảnh sát hỏi thử nha,0.4120462464052767,hay là mình tới đồng cảnh sát hỏi thử nha,segments_16k/FP7ofAJ3uzE_00070254_00070492.wav
FP7ofAJ3uzE_00070942_00071246,3.04, Trên đường đi chợ mẹ làm mất cái bóp để trong vỏ rồi,0.3702942350614349,trên đường đi chợ mẹ làm mất cái bóp để trong giỏ rồi,segments_16k/FP7ofAJ3uzE_00070942_00071246.wav
FP7ofAJ3uzE_00071246_00071396,1.5, Tìm nãy giờ mà không thấy,0.4554654266898868,từ nãy giờ mà không thấy,segments_16k/FP7ofAJ3uzE_00071246_00071396.wav
FP7ofAJ3uzE_00076118_00076322,2.04, Làm sao nó có thể tự về đây được,0.4298201437971291,làm sao nó có thể tự về đây được,segments_16k/FP7ofAJ3uzE_00076118_00076322.wav
FP7ofAJ3uzE_00092464_00092658,1.94, Thì có thể nhớ lại những việc đã quên,0.43485467352214996,thầy có thể nhớ lại những việc đã quên,segments_16k/FP7ofAJ3uzE_00092464_00092658.wav
FP7ofAJ3uzE_00099808_00100060,2.52, Ngay từ đầu bạn đâu có giải được câu này đâu mà đòi nhớ.,0.4465117293103362,ngay từ đầu mà đâu có giải được câu này đâu mà đòi,segments_16k/FP7ofAJ3uzE_00099808_00100060.wav
FP7ofAJ3uzE_00101466_00101668,2.02, Bài kiểm tra được 25 điểm.,0.4359641656492353,phải kiểm tra được hai mươi lăm điểm,segments_16k/FP7ofAJ3uzE_00101466_00101668.wav
FP7ofAJ3uzE_00101690_00101898,2.08, Vậy là Nobita cũng cố gắng lắm rồi.,0.40477444237302834,vậy là nó bi ta cũng cố gắng lắm rồi,segments_16k/FP7ofAJ3uzE_00101690_00101898.wav
FP7ofAJ3uzE_00120894_00121130,2.36," Nếu vậy, tại sao hai người đó lại đuổi theo bạn?",0.40576167410429903,nếu vậy tại sao hai người đó lại đuổi theo bà,segments_16k/FP7ofAJ3uzE_00120894_00121130.wav
FP7ofAJ3uzE_00123564_00123880,3.16, Thử nghĩ coi nếu Trang biết cô bé đó chính là bạn thì sao đây?,0.3876346682403672,thử nghĩ coi nếu cho anh biết cô bé đó chính là bạn thì sao đấy,segments_16k/FP7ofAJ3uzE_00123564_00123880.wav
FP7ofAJ3uzE_00125874_00126238,3.64, Bạn chỉ cần nghĩ về cô bé đó rồi gọi nhẹ cây búa lên đầu là được rồi.,0.40565411189011646,bạn chỉ cần nghĩ giờ cô bé đó rồi gõ nhẹ kêu bố lên đầu là được,segments_16k/FP7ofAJ3uzE_00125874_00126238.wav
AG-_TA7hHsQ_00017550_00017696,1.46, Nhất định sẽ cố gắng,0.46070243334874467,nhất định sẽ cố gắng,segments_16k/AG-_TA7hHsQ_00017550_00017696.wav
AG-_TA7hHsQ_00027952_00028150,1.98, Cậu ấy bị bắt cóc thiệt rồi,0.43717935173637995,trời bị bắt cóc thiệt rồi,segments_16k/AG-_TA7hHsQ_00027952_00028150.wav
AG-_TA7hHsQ_00044246_00044558,3.12, Chiếc ô tô đó đã bắt cóc Sơn Eo đi mất rồi sao,0.44132342186695983,chiếc ô tô đó đã bắt cóc su ni đi mất rồi sáng,segments_16k/AG-_TA7hHsQ_00044246_00044558.wav
AG-_TA7hHsQ_00052488_00052696,2.08, Cậu ấy đang ở bên này nè,0.3908995371454603,dạ trời ơi đang ở bên này,segments_16k/AG-_TA7hHsQ_00052488_00052696.wav
AG-_TA7hHsQ_00056072_00056240,1.68, Thì làm sao mình bắt người ta đổ cơn,0.4557296129175216,thì làm sao mình bắt người ta được chứ,segments_16k/AG-_TA7hHsQ_00056072_00056240.wav
AG-_TA7hHsQ_00060929_00062360,14.3, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ thất lạc,0.40474086205882215,bọn bắt cóc chính là chính là chúng ta sao đầu ngay từ đầu đã không có bọn ba nào hết đó tức là sự việc này từ đầu tới cuối đều là do bọn mình tạo ra hết à vậy thì bây giờ phải làm sao,segments_16k/AG-_TA7hHsQ_00060929_00062360.wav
AG-_TA7hHsQ_00062546_00062764,2.18, Giống ngay từ đầu đã không có chuyện gì rồi mà,0.4291370335247646,giống ngay từ đầu đã không có chuyện gì rồi mà,segments_16k/AG-_TA7hHsQ_00062546_00062764.wav
AG-_TA7hHsQ_00074954_00075242,2.88, Hôm nay có phải cổ họng cậu không được khỏe cho lắm đúng không,0.4076695319694208,hôm nay có phải cổ họng cậu không được khỏe cho lắm đúng không,segments_16k/AG-_TA7hHsQ_00074954_00075242.wav
AG-_TA7hHsQ_00075942_00076150,2.08, Chẳng phải người rất thích ăn cà rốt sao,0.3967376646969925,chẳng phải người đó thích ăn cà rối,segments_16k/AG-_TA7hHsQ_00075942_00076150.wav
AG-_TA7hHsQ_00076150_00076380,2.3, Cho nên mình ăn cà rốt thì sẽ mã đáo thành công,0.3975594884321191,cho nên mình ăn cà rốt thì sẽ mã đã thành cái,segments_16k/AG-_TA7hHsQ_00076150_00076380.wav
AG-_TA7hHsQ_00078784_00079070,2.86, Lớp cuộc cậu định chơi cái trò tra tấn quái quỷ này tới chi nào,0.41039089529573186,chơi cái chàng trai tân quang quỷ này tới khi nào,segments_16k/AG-_TA7hHsQ_00078784_00079070.wav
AG-_TA7hHsQ_00090192_00090362,1.7, Tại sao cậu lại làm như vậy chứ,0.48505540673858544,tại sao cậu lại làm như vậy chứ,segments_16k/AG-_TA7hHsQ_00090192_00090362.wav
AG-_TA7hHsQ_00091696_00092022,3.26, Hôm nay xin hãy đồng ý cho mình từ chức robot trong trẻ,0.41072127254590385,hôm nay xin hãy đồng ý cho mình từ chất robot trông cho,segments_16k/AG-_TA7hHsQ_00091696_00092022.wav
AG-_TA7hHsQ_00092590_00092766,1.76, Tạm biệt cậu nha Nobita,0.41061015292989866,tạm biệt cậu nha no bê,segments_16k/AG-_TA7hHsQ_00092590_00092766.wav
AG-_TA7hHsQ_00145952_00146184,2.32, Vậy thì cậu tìm những con đăng đậu một chỗ,0.4236638058258126,vậy thì cô tìm những con đang đậu một chỗ,segments_16k/AG-_TA7hHsQ_00145952_00146184.wav
AG-_TA7hHsQ_00147880_00148174,2.94, Bây giờ cậu chỉ cần kéo cái cần đó là sẽ bay được,0.45495255510942306,bây giờ con chỉ cần kéo cái cần đó là sẽ bay được,segments_16k/AG-_TA7hHsQ_00147880_00148174.wav
AG-_TA7hHsQ_00154002_00154234,2.32, Còn thích thú hơn đi máy bay riêng nữa đúng không?,0.43952250256651304,còn thích xấu hơn đi máy bay riêng nữa đúng không,segments_16k/AG-_TA7hHsQ_00154002_00154234.wav
AG-_TA7hHsQ_00158834_00159026,1.92, Dạ tụi mình bay cao lên chút nữa nha,0.3882109499435306,giờ tụi mình bay cao lên chút nữa,segments_16k/AG-_TA7hHsQ_00158834_00159026.wav
AG-_TA7hHsQ_00167478_00167766,2.88, Nè hai cậu đừng có làm chuồng chuồng mệt đó nha,0.39346412890826427,nè hai cậu đừng có làm chuồn chuồn mệt đó nha,segments_16k/AG-_TA7hHsQ_00167478_00167766.wav
AG-_TA7hHsQ_00187804_00188126,3.22, Chắc chắn là cậu ấy đã gặp phải một con ông bắp cày hung dữ,0.46631200527400535,chắc chắn là cậu ấy đang gặp phải một con ông bắp cày hôn,segments_16k/AG-_TA7hHsQ_00187804_00188126.wav
AG-_TA7hHsQ_00193548_00193754,2.06, Vậy thì chúng ta phải mau đi tìm một con khác thôi,0.43176207212811135,vậy thì chúng ta phải mang đi thêm một con khác,segments_16k/AG-_TA7hHsQ_00193548_00193754.wav
